,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,ALL,dataset_id
427,0.00042008,0.007585425,0,1,2,1,0.5,0.5,0.693047991,0.693047991,71,0.25,0.25,0.07826087,0.008922495,0.005798628,0.011444941,0.028169014,0.028169014,0.028169014,0.523943662,1,1,0.525714286,0.2,0.476056338,0.427777778,0.231020265,0,0.053370363,1,0,0,0.14084507,0,0,0.521830986,0.179343952,0.032164253,17,71,0.478169014,0.179343952,0.032164253,0,0,1,0,2
428,0,0,0,0,0,1,1,1,0.692781906,0.692781906,74,1,0.5,0.016666667,0.027847222,0.001234842,0.000503452,0.067567568,0.067567568,0.067567568,0.432432432,1,0,0.544444444,0.2,0.567567568,0.589473684,0.220630612,0,0.048677867,0,0,0,0.148648649,0,0,0.524459459,0.204728838,0.041913897,14,74,0.475540541,0.204728838,0.041913897,0,1,0,0,2
429,0.010802469,0.177930855,0,6,48,1,9,9,0.661563238,0.661563238,72,81,4.5,0.091666667,0.023819444,0.001102439,0.001744286,0.041666667,0.041666667,0.041666667,0.522222222,1,1,0.488888889,0.2,0.477777778,0.471111111,0.224982853,0,0.050617284,0,1,0,0.125,0,0,0.545,0.174164673,0.030333333,18,72,0.455,0.174164673,0.030333333,0,1,1,0,2
430,0.005509642,0.140566071,1,4,32,1,12.5,12.5,0.621819852,0.621819852,67,156.25,6.25,0.027272727,0.023553719,0.005402469,0.000593735,0.059701493,0.059701493,0.059701493,0.465671642,1,1,0.552380952,0.2,0.534328358,0.526086957,0.224972462,0,0.050612609,0,1,0,0.194029851,0,0,0.561343284,0.205062026,0.042050434,14,67,0.438656716,0.205062026,0.042050434,0,1,1,0,2
431,0.005461038,0.145741626,1,4,36,1,14.5,14.5,0.602021866,0.602021866,69,210.25,7.25,0.113043478,0.032665406,0.000368367,0.004625532,0.043478261,0.043478261,0.043478261,0.47826087,1,0,0.51,0.2,0.52173913,0.526530612,0.226421158,0,0.051266541,0,0,1,0.144927536,0,0,0.555217391,0.183868326,0.033807561,12,69,0.444782609,0.183868326,0.033807561,0,0,0,0,2
432,0.028007346,0.504101839,1,9,99,1,16.5,16.5,0.566397438,0.566397438,67,272.25,8.25,0.009090909,0.007272727,0.001728395,0.000503232,0.014925373,0.014925373,0.014925373,0.504477612,1,1,0.541176471,0.2,0.495522388,0.48,0.214011323,0,0.045800847,0,1,0,0.164179104,0,0,0.584626866,0.18361485,0.033714413,21,67,0.415373134,0.18361485,0.033714413,0,1,1,0,2
433,0.001511716,0.087639784,1,2,18,1,13.5,13.5,0.604205042,0.604205042,65,182.25,6.75,0.133333333,0.019047619,0.003269136,0.002957748,0.061538462,0.061538462,0.061538462,0.433846154,1,0,0.557894737,0.2,0.566153846,0.569565217,0.220682106,0,0.048700592,0,0,1,0.123076923,0,0,0.549076923,0.185337306,0.034349917,10,65,0.450923077,0.185337306,0.034349917,0,0,0,0,2
434,0.008821676,0.118237212,1,5,30,1,7.5,7.5,0.670661127,0.670661127,71,56.25,3.75,0.034782609,0.010434783,0.003842975,0.000474074,0.014084507,0.014084507,0.014084507,0.490140845,1,1,0.521428571,0.2,0.509859155,0.502325581,0.200811684,0,0.040325332,1,0,0,0.126760563,0,0,0.502957746,0.179328908,0.032158857,18,71,0.497042254,0.179328908,0.032158857,0,0,0,0,2
435,0.00137741,0.051034601,1,2,12,1,9.5,9.5,0.652380725,0.652380725,67,90.25,4.75,0.218181818,0.001983471,0.007800454,0.007962963,0.014925373,0.014925373,0.014925373,0.52238806,1,1,0.533333333,0.2,0.47761194,0.446511628,0.218420993,0,0.04770773,0,1,0,0.134328358,0,0,0.508656716,0.196316038,0.038539987,14,67,0.491343284,0.196316038,0.038539987,0,1,1,0,2
436,0.005461038,0.077698383,1,4,20,1,6.5,6.5,0.675292287,0.675292287,69,42.25,3.25,0.07826087,0.034026465,0.000788567,0.001728395,0.043478261,0.043478261,0.043478261,0.501449275,1,1,0.5,0.2,0.498550725,0.497560976,0.247006867,0,0.061012392,0,1,0,0.072463768,0,0,0.524492754,0.159669371,0.025494308,16,69,0.475507246,0.159669371,0.025494308,0,1,1,0,2
437,0.002940559,0.095363472,1,3,24,1,12.5,12.5,0.625992428,0.625992428,69,156.25,6.25,0.104347826,0.002268431,0.000898765,0.004657223,0,0,0,0.373913043,0.8,1,0.436363636,0.2,0.426086957,0.421276596,0.217796723,0,0.047435413,0,1,0,0.057971014,0,0,0.503333333,0.162218913,0.026314976,21,69,0.496666667,0.162218913,0.026314976,0,1,1,0,2
438,0.000459137,0.012483278,1,1,3,1,4,4,0.685782896,0.685782896,66,16,2,0.136363636,0.019090909,0.004312018,0.002891358,0.03030303,0.03030303,0.03030303,0.575757576,1,1,0.448275862,0.2,0.424242424,0.405405405,0.234882695,0,0.055169881,0,1,0,0.106060606,0,0,0.524090909,0.169535705,0.028742355,15,66,0.475909091,0.169535705,0.028742355,0,1,1,0,2
439,0.002940559,0.095363472,1,3,24,1,13.5,13.5,0.618987925,0.618987925,71,182.25,6.75,0.043478261,0.035236295,0.001461728,0.002167486,0.084507042,0.084507042,0.084507042,0.473239437,1,1,0.536363636,0.2,0.526760563,0.52244898,0.235544169,0,0.055481055,0,1,0,0.211267606,0,0,0.511690141,0.205515401,0.04223658,17,71,0.488309859,0.205515401,0.04223658,0,1,1,0,2
440,0.001260239,0.02287374,0,2,6,1,3.5,3.5,0.688279129,0.688279129,71,12.25,1.75,0.095652174,0.010586011,0.008617162,0.000101024,0.028169014,0.028169014,0.028169014,0.529577465,1,1,0.49375,0.2,0.470422535,0.451282051,0.225422524,0,0.050815314,1,0,0,0.112676056,0,0,0.512957746,0.163081198,0.026595477,14,71,0.487042254,0.163081198,0.026595477,0,0,0,0,2
441,0.00042008,0.007585425,0,1,2,1,3,3,0.6894692,0.6894692,70,9,1.5,0.026086957,0.024347826,0.002001837,0.002654321,0.014285714,0.014285714,0.014285714,0.511428571,1,1,0.53125,0.2,0.488571429,0.452631579,0.218136823,0,0.047583673,0,1,0,0.071428571,0,0,0.512,0.158363055,0.025078857,17,70,0.488,0.158363055,0.025078857,0,1,1,0,2
442,0.001680319,0.038525773,0,2,10,1,6,6,0.678380473,0.678380473,70,36,3,0.052173913,0.011190926,0.000363651,0.002910115,0.028571429,0.028571429,0.028571429,0.5,1,1,0.510344828,0.2,0.5,0.492682927,0.226147866,0,0.051142857,0,1,0,0.157142857,0,0,0.509285714,0.189060243,0.035743776,17,70,0.490714286,0.189060243,0.035743776,0,1,1,0,2
443,0.00042008,0.031587185,1,1,8,1,11.5,11.5,0.639718902,0.639718902,71,132.25,5.75,0.243478261,0.026465028,0.010001715,0.010610669,0.042253521,0.042253521,0.042253521,0.498591549,1,0,0.475,0.2,0.501408451,0.514893617,0.239420049,0,0.05732196,0,0,1,0.197183099,0,0,0.563802817,0.176622189,0.031195398,21,71,0.436197183,0.176622189,0.031195398,0,0,0,0,2
444,0.010501995,0.25887813,1,5,60,1,20.5,20.5,0.515631318,0.515631318,71,420.25,10.25,0.086956522,0.018601134,0.053888889,0.002789986,0.042253521,0.042253521,0.042253521,0.498591549,1,1,0.546666667,0.2,0.501408451,0.489285714,0.224858615,0,0.050561397,0,1,0,0.056338028,0,0,0.551267606,0.161296941,0.026016703,19,71,0.448732394,0.161296941,0.026016703,0,1,1,0,2
445,0.007330247,0.167453193,0,5,45,1,10.5,10.5,0.651179342,0.651179342,73,110.25,5.25,0.058333333,0.047013889,0.004980622,0.002527215,0.054794521,0.054794521,0.054794521,0.501369863,1,1,0.523076923,0.2,0.498630137,0.485106383,0.236697108,0,0.056025521,1,0,0,0.109589041,0,0,0.52630137,0.181534606,0.032954813,19,73,0.47369863,0.181534606,0.032954813,0,0,0,0,2
446,0.0087236,0.153049349,1,5,35,1,10,10,0.646503652,0.646503652,66,100,5,0.063636364,0.00661157,0.008639807,0.000331666,0.045454545,0.045454545,0.045454545,0.524242424,1,1,0.495652174,0.2,0.475757576,0.465116279,0.230322966,0,0.053048669,0,1,0,0.090909091,0,0,0.507424242,0.169019549,0.028567608,20,66,0.492575758,0.169019549,0.028567608,0,1,1,0,2
447,0,0,1,0,0,1,5,5,0.682908105,0.682908105,70,25,2.5,0.12173913,0.001965974,0.003217737,0.003095745,0.057142857,0.057142857,0.057142857,0.491428571,1,0,0.506666667,0.2,0.508571429,0.51,0.243041946,0,0.059069388,0,0,1,0.1,0,0,0.506,0.178840711,0.031984,16,70,0.494,0.178840711,0.031984,0,0,0,0,2
448,0.002940559,0.046111198,0,3,12,1,5.5,5.5,0.680385385,0.680385385,69,30.25,2.75,0.07826087,0.015425331,0.002063282,0.000670194,0.043478261,0.043478261,0.043478261,0.539130435,1,1,0.475862069,0.2,0.460869565,0.45,0.221469003,0,0.049048519,0,1,0,0.086956522,0,0,0.50826087,0.165380164,0.027350599,16,69,0.49173913,0.165380164,0.027350599,0,1,1,0,2
449,0.001260239,0.038525773,1,2,10,1,7.5,7.5,0.669327963,0.669327963,69,56.25,3.75,0.034782609,0.016030246,0.001781451,0.000770347,0.014492754,0.014492754,0.014492754,0.536231884,1,1,0.466666667,0.2,0.463768116,0.461904762,0.22196162,0,0.049266961,0,1,0,0.144927536,0,0,0.537971014,0.171950277,0.029566898,17,69,0.462028986,0.171950277,0.029566898,0,1,1,0,2
450,0.003213958,0.037665407,1,2,8,1,4,4,0.686210712,0.686210712,68,16,2,0.045454545,0.015289256,0.002083951,0.001565856,0.029411765,0.029411765,0.029411765,0.473529412,1,0,0.5,0.2,0.526470588,0.547368421,0.216671103,0,0.046946367,0,0,1,0.102941176,0,0,0.534852941,0.175972029,0.030966155,18,68,0.465147059,0.175972029,0.030966155,0,0,0,0,2
451,0.003213958,0.231323792,1,3,45,1,23.5,23.5,0.421412422,0,67,552.25,11.75,0.190909091,0.046859504,0.001355556,0.008658524,0.074626866,0.074626866,0.074626866,0.43880597,1,1,0.6,0.2,0.56119403,0.554385965,0.237496409,0,0.056404544,0,1,0,0.179104478,0,0,0.578358209,0.200101445,0.040040588,12,67,0.421641791,0.200101445,0.040040588,0,1,1,0,2
452,0.000503905,0.02801427,1,1,6,1,8.5,8.5,0.658545014,0.658545014,65,72.25,4.25,0.019047619,0.030657596,0.00259229,0.002627144,0.046153846,0.046153846,0.046153846,0.498461538,1,1,0.55,0.2,0.501538462,0.473170732,0.22222117,0,0.049382249,0,1,0,0.153846154,0,0,0.522923077,0.193364726,0.037389917,18,65,0.477076923,0.193364726,0.037389917,0,1,1,0,2
453,0.005461038,0.227290945,1,4,52,1,19,19,0.537544412,0.537544412,70,361,9.5,0.069565217,0.01436673,0.013395062,0.003628521,0.085714286,0.085714286,0.085714286,0.448571429,1,1,0.5875,0.2,0.551428571,0.540740741,0.251704394,0,0.063355102,0,1,0,0.271428571,0,0,0.566857143,0.230022004,0.052910122,10,70,0.433142857,0.230022004,0.052910122,0,1,1,0,2
454,0.001422222,0.046142209,1,2,14,1,10,10,0.658109988,0.658109988,76,100,5,0.048,0.01728,0.001470789,0.000574747,0.013157895,0.013157895,0.013157895,0.521052632,1,1,0.514285714,0.2,0.478947368,0.458333333,0.207944698,0,0.043240997,1,0,0,0.131578947,0,0,0.513815789,0.174257576,0.030365703,21,76,0.486184211,0.174257576,0.030365703,0,0,0,0,2
455,0.003780718,0.152466411,1,3,36,1,17,17,0.570047171,0.570047171,70,289,8.5,0.07826087,0.01905482,0.001076543,0.00099373,0.114285714,0.114285714,0.114285714,0.445714286,1,1,0.566666667,0.2,0.554285714,0.55,0.266557801,0,0.071053061,0,1,0,0.2,0,0,0.590857143,0.195701981,0.038299265,9,70,0.409142857,0.195701981,0.038299265,0,1,1,0,2
456,0.000503905,0.02801427,1,1,6,1,10.5,10.5,0.640009748,0.640009748,65,110.25,5.25,0.104761905,0.001632653,0.01276406,0.003327571,0.030769231,0.030769231,0.030769231,0.443076923,1,0,0.481818182,0.2,0.556923077,0.595348837,0.239209744,0,0.057221302,0,0,1,0.2,0,0,0.581538462,0.189113159,0.035763787,14,65,0.418461538,0.189113159,0.035763787,0,0,0,0,2
457,0.001836547,0.089531471,1,2,20,1,13,13,0.61815611,0.61815611,68,169,6.5,0.1,0.017272727,0.008101852,0.002755811,0.102941176,0.102941176,0.102941176,0.464705882,1,0,0.495238095,0.2,0.535294118,0.553191489,0.248385792,0,0.061695502,0,0,1,0.235294118,0,0,0.618823529,0.188246783,0.035436851,15,68,0.381176471,0.188246783,0.035436851,0,0,0,0,2
458,0.012855831,0.214869925,1,6,48,1,12.5,12.5,0.621819852,0.621819852,67,156.25,6.25,0.181818182,0.020082645,0.011938889,0.004812435,0.044776119,0.044776119,0.044776119,0.459701493,1,0,0.523809524,0.2,0.540298507,0.547826087,0.229249067,0,0.052555135,0,0,1,0.223880597,0,0,0.586567164,0.200458819,0.040183738,14,67,0.413432836,0.200458819,0.040183738,0,0,0,0,2
459,0.00042008,0.015288315,0,1,4,1,3.5,3.5,0.688279129,0.688279129,71,12.25,1.75,0.113043478,0.009981096,0.000622497,0.003462228,0.014084507,0.014084507,0.014084507,0.523943662,1,0,0.46875,0.2,0.476056338,0.482051282,0.221050494,0,0.048863321,0,0,1,0.056338028,0,0,0.527605634,0.160890697,0.025885816,12,71,0.472394366,0.160890697,0.025885816,0,0,0,0,2
460,0.001422222,0.046142209,1,2,14,1,9.5,9.5,0.660705933,0.660705933,75,90.25,4.75,0.048,0.0448,0.003472222,0.000814806,0.093333333,0.093333333,0.093333333,0.405333333,1,0,0.564285714,0.2,0.594666667,0.612765957,0.230878515,0,0.053304889,0,0,1,0.28,0,0,0.541066667,0.225587076,0.050889529,11,75,0.458933333,0.225587076,0.050889529,0,0,0,0,2
461,0,0,0,0,0,1,1.5,1.5,0.655481774,0.655481774,11,2.25,0.75,0.266666667,0.035555556,0.035555556,0.015555556,0.090909091,0.090909091,0.090909091,0.454545455,1,1,0.55,0.2,0.545454545,0.542857143,0.192418277,0,0.037024793,1,0,0,0.090909091,0,0,0.581818182,0.148128825,0.021942149,3,11,0.418181818,0.148128825,0.021942149,0,0,0,0,2
462,0.024691358,0,0,1,2,1,1.5,1.5,0.655481774,0.655481774,11,2.25,0.75,0.133333333,0.017777778,0.008888889,0.008888889,0,0,0,0.181818182,0.8,0,0.5,0.4,0.618181818,0.685714286,0.133608531,0,0.01785124,0,0,0,0.181818182,0,0,0.64,0.092047419,0.008472727,0,11,0.36,0.092047419,0.008472727,0,1,0,0,2
463,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.2,0.008888889,0.018765432,0.003950617,0.181818182,0.181818182,0.181818182,0.2,1,0,0.6,0.6,0.8,0.82,0.120604538,0,0.014545455,0,0,1,0.363636364,0,0,0.742727273,0.153391413,0.023528926,0,10,0.257272727,0.153391413,0.023528926,0,0,0,0,2
464,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.266666667,0.026666667,0.00691358,0.018765432,0,0,0,0.218181818,0.8,1,0.6,0.2,0.581818182,0.58,0.199171839,0,0.039669421,0,1,0,0,0,0,0.594545455,0.083814041,0.007024793,3,10,0.405454545,0.083814041,0.007024793,0,1,1,0,2
465,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.053333333,0.002962963,0.002962963,0.454545455,0.454545455,0.454545455,0.163636364,1,0,0.836363636,0.4,0.836363636,0.836363636,0.187193275,0,0.035041322,0,1,0,0.818181818,0,0,0.88,0.100543975,0.010109091,1,11,0.12,0.100543975,0.010109091,0,1,1,0,2
466,0.024691358,0,0,1,2,1,0,0,0.693147181,0.693147181,10,0,0,0.2,0.106666667,0.026666667,0.008888889,0.1,0.1,0.1,0.42,1,1,0.56,0.2,0.58,0.56,0.227156334,0,0.0516,0,0,0,0.2,0,0,0.515,0.230271579,0.053025,1,10,0.485,0.230271579,0.053025,0,1,0,0,2
467,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.133333333,0.026666667,0.000987654,0.009135802,0.3,0.3,0.3,0.24,1,0,0.6,0.6,0.76,0.8,0.174355958,0,0.0304,1,1,0,0.7,0,0,0.81,0.1356466,0.0184,0,10,0.19,0.1356466,0.0184,0,0,1,0,2
468,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.4,0.026666667,0.026666667,0.026666667,0.2,0.2,0.2,0.32,1,1,0.8,0.4,0.68,0.666666667,0.203960781,0,0.0416,1,0,0,0.3,0,0,0.67,0.196468827,0.0386,1,9,0.33,0.196468827,0.0386,0,0,0,0,2
469,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,1.11E-16,0.053333333,0.035555556,0.008888889,0.1,0.1,0.1,0.42,1,0,0.466666667,0.4,0.58,0.628571429,0.188679623,0,0.0356,0,0,1,0.2,0,0,0.5,0.196214169,0.0385,2,10,0.5,0.196214169,0.0385,0,0,0,0,2
470,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.2,0.053333333,0.00691358,0.007654321,0.4,0.4,0.4,0.18,1,0,0.8,0.4,0.82,0.822222222,0.188679623,0,0.0356,0,0,1,0.8,0,0,0.795,0.168002976,0.028225,1,9,0.205,0.168002976,0.028225,0,0,0,0,2
471,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.066666667,0.053333333,0.003950617,0.001728395,0.2,0.2,0.2,0.3,1,0,0.6,0.4,0.7,0.725,0.184390889,0,0.034,0,0,1,0.4,0,0,0.635,0.237749869,0.056525,1,9,0.365,0.237749869,0.056525,1,0,0,0,2
472,0,0,1,0,0,1,2,2,0.610864302,0.610864302,10,4,1,0.066666667,0.035555556,0.027654321,0.015061728,0.1,0.1,0.1,0.34,1,0,0.466666667,0.4,0.66,0.742857143,0.200997512,0,0.0404,0,0,0,0.5,0,0,0.74,0.147986486,0.0219,2,10,0.26,0.147986486,0.0219,0,1,0,0,2
473,0.024691358,0,1,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.2,0.035555556,0.026666667,0.015555556,0.2,0.2,0.2,0.32,1,0,0.6,0.4,0.68,0.714285714,0.203960781,0,0.0416,0,0,1,0.3,0,0,0.63,0.213541565,0.0456,1,10,0.37,0.213541565,0.0456,0,0,0,0,2
474,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0.066666667,0.026666667,0.026666667,0.002222222,0,0,0,0.26,0.8,1,0.65,0.4,0.54,0.466666667,0.156204994,0,0.0244,0,1,0,0,0,0,0.52,0.09,0.0081,5,10,0.48,0.09,0.0081,0,1,1,0,2
475,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0,0.026666667,0.008888889,0.002222222,0,0,0,0.28,0.8,0,0.5,0.4,0.52,0.533333333,0.132664992,0,0.0176,0,0,1,0.1,0,0,0.58,0.16,0.0256,2,10,0.42,0.16,0.0256,0,0,0,0,2
476,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,0.026666667,0.020740741,0.00962963,0.1,0.1,0.1,0.4,1,0,0.4,0.4,0.6,0.622222222,0.178885438,0,0.032,0,0,1,0.1,0,0,0.56,0.15132746,0.0229,2,9,0.44,0.15132746,0.0229,0,0,0,0,2
477,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.133333333,0.017777778,0.00691358,0.003209877,0,0,0,0.1,0.6,0,0.5,0.2,0.5,0.5,0.134164079,0,0.018,0,1,0,0.1,0,0,0.645,0.1439618,0.020725,2,10,0.355,0.1439618,0.020725,0,1,1,0,2
478,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.2,0.035555556,0.008888889,0.008888889,0,0,0,0.28,0.8,0,0.466666667,0.4,0.52,0.542857143,0.132664992,0,0.0176,0,0,1,0,0,0,0.56,0.076811457,0.0059,1,10,0.44,0.076811457,0.0059,0,0,0,0,2
479,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.106666667,0.002962963,0.002962963,0.090909091,0.090909091,0.090909091,0.381818182,1,0,0.618181818,0.2,0.618181818,0.618181818,0.199171839,0,0.039669421,0,1,0,0.272727273,0,0,0.704545455,0.137269717,0.018842975,1,11,0.295454545,0.137269717,0.018842975,0,1,1,0,2
480,0,0,0,0,0,1,0.5,0.5,0.689009238,0.689009238,11,0.25,0.25,0.066666667,0,0.008888889,0,0,0,0,0.072727273,0.6,0,0.52,0.4,0.527272727,0.533333333,0.096209139,0,0.009256198,0,0,1,0,0,0,0.536363636,0.093154098,0.008677686,1,11,0.463636364,0.093154098,0.008677686,0,0,0,0,2
481,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.026666667,0.003950617,0.003950617,0.272727273,0.272727273,0.272727273,0.218181818,1,0,0.781818182,0.6,0.781818182,0.781818182,0.158505416,0,0.025123967,0,1,0,0.363636364,0,0,0.727272727,0.145170177,0.02107438,0,11,0.272727273,0.145170177,0.02107438,0,1,1,0,2
482,0,0,1,0,0,1,6,-6,0,0,12,36,3,0.05,0.0075,0.000555556,0.000555556,0.416666667,0.416666667,0.416666667,0.166666667,1,0,0.833333333,0.6,0.833333333,0.833333333,0.159861051,0,0.025555556,0,1,0,0.75,0,0,0.825,0.133759735,0.017891667,0,12,0.175,0.133759735,0.017891667,0,1,1,0,2
483,0.000153894,0.032759303,1,1,21,1,32,32,0.526018339,0.526018339,114,1024,16,0.084210526,0.004515235,0.003518519,0.000886038,0.035087719,0.035087719,0.035087719,0.503508772,1,0,0.44,0.2,0.496491228,0.512359551,0.238757685,0,0.057005232,0,0,1,0.140350877,0,0,0.549035088,0.182617274,0.033349069,24,114,0.450964912,0.182617274,0.033349069,0,0,0,0,2
484,0.008916324,0.129268031,1,8,80,1,12,12,0.669152998,0.669152998,110,144,6,0.033333333,0.016141975,0.002933688,0.000963256,0.081818182,0.081818182,0.081818182,0.432727273,1,0,0.51627907,0.2,0.567272727,0.6,0.250856384,0,0.062928926,0,0,1,0.254545455,0,0,0.528636364,0.22735026,0.05168814,23,110,0.471363636,0.22735026,0.05168814,0,0,0,0,2
485,0.000544218,0.009830857,0,2,6,1,0.5,0.5,0.693103508,0.693103508,107,0.25,0.25,0.011428571,0.0192,0.000158025,1.10E-06,0.018691589,0.018691589,0.018691589,0.558878505,1,1,0.449056604,0.2,0.441121495,0.433333333,0.216580593,0,0.046907153,0,1,0,0.102803738,0,0,0.514953271,0.181217966,0.032839951,22,107,0.485046729,0.181217966,0.032839951,0,1,0,0,2
486,0.003472222,0.185564983,1,5,125,1,40,40,0.450561209,0.450561209,120,1600,20,0.1,0.0084,0.019677667,0.000582623,0.133333333,0.133333333,0.133333333,0.39,1,0,0.43,0.2,0.61,0.646,0.268141754,0,0.0719,0,0,1,0.325,0,0,0.64975,0.213445787,0.045559104,18,120,0.35025,0.213445787,0.045559104,0,0,0,0,2
487,0.000685871,0.006185604,0,0,0,1,0.5,0.5,0.693105096,0.693105096,109,0.25,0.25,0.05,0.019845679,0.005096296,0.000141093,0.055045872,0.055045872,0.055045872,0.480733945,1,0,0.492592593,0.2,0.519266055,0.545454545,0.249945706,0,0.062472856,0,0,0,0.201834862,0,0,0.533669725,0.221739001,0.049168184,19,109,0.466330275,0.221739001,0.049168184,0,1,0,0,2
488,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.066666667,0,0.000987654,0.000987654,0.1,0.1,0.1,0.42,1,1,0.6,0.2,0.58,0.577777778,0.188679623,0,0.0356,0,1,0,0.1,0,0,0.636,0.146846859,0.021564,1,9,0.364,0.146846859,0.021564,0,1,1,0,2
489,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.2,0.053333333,0.002962963,0.00962963,0.1,0.1,0.1,0.44,1,1,0.7,0.2,0.56,0.525,0.215406592,0,0.0464,0,1,0,0,0,0,0.535,0.092330927,0.008525,1,10,0.465,0.092330927,0.008525,0,1,1,0,2
490,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.133333333,0.008888889,0.008888889,0.006666667,0,0,0,0.1,0.6,1,0.44,0.4,0.5,0.44,0.1,0,0.01,1,0,0,0,0,0,0.516,0.097077289,0.009424,3,10,0.484,0.097077289,0.009424,0,1,1,0,2
491,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.066666667,0.026666667,0.012839506,0.00691358,0.4,0.4,0.4,0.16,1,0,0.6,0.6,0.84,0.866666667,0.149666295,0,0.0224,0,0,1,0.9,0,0,0.849,0.130034611,0.016909,0,9,0.151,0.130034611,0.016909,1,0,0,0,2
492,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.333333333,0.026666667,0.048395062,0.010617284,0.1,0.1,0.1,0.44,1,0,0.6,0.2,0.56,0.6,0.195959179,0,0.0384,1,0,0,0,0,0,0.51,0.13,0.0169,1,10,0.49,0.13,0.0169,0,0,1,0,2
493,0,0,1,0,0,1,5,-5,0,0,10,25,2.5,0.2,1.04E-17,0.00691358,0.00691358,0.1,0.1,0.1,0.24,1,0,0.76,0.6,0.76,0.76,0.12,0,0.0144,0,1,0,0.3,0,0,0.725,0.13245754,0.017545,0,10,0.275,0.13245754,0.017545,0,1,1,0,2
494,0.024691358,0,0,1,2,1,1,1,0.673011667,0.673011667,10,1,0.5,0.066666667,0,0.00691358,0.000987654,0.1,0.1,0.1,0.4,1,1,0.7,0.4,0.6,0.533333333,0.154919334,0,0.024,0,1,0,0.2,0,0,0.63,0.164620776,0.0271,0,10,0.37,0.164620776,0.0271,0,1,1,0,2
495,0,0,1,0,0,1,5,-5,0,0,10,25,2.5,0.066666667,0.017777778,0.000987654,0.000987654,0.3,0.3,0.3,0.2,1,0,0.8,0.6,0.8,0.8,0.154919334,0,0.024,0,1,0,0.5,0,0,0.787,0.124181319,0.015421,0,10,0.213,0.124181319,0.015421,0,1,1,0,2
496,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.066666667,0.026666667,0.008888889,8.22E-33,0,0,0,0.26,0.8,0,0.6,0.4,0.54,0.6,0.128062485,0,0.0164,1,0,0,0.2,0,0,0.522,0.218439923,0.047716,3,10,0.478,0.218439923,0.047716,0,1,1,0,2
497,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.066666667,0,0.008888889,0.002222222,0,0,0,0.08,0.6,1,0.48,0.4,0.52,0.48,0.09797959,0,0.0096,1,0,0,0,0,0,0.543,0.073763134,0.005441,2,10,0.457,0.073763134,0.005441,0,1,1,0,2
