,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
31,0.000740741,0.092711572,1,2,36,1,27,27,0.500402424,0.500402424,90,729,13.5,0.04,0.025679444,0.000409054,0.001065548,0.255555556,0.144444444,0.088888889,0.272222222,1,0,0.595,0,0.727777778,0.760972222,0.207138053,0.011111111,0.042906173,1,1,0,0.366666667,0,0,0.684444444,0.210486796,0.044304691,0.077777778,1,0.315555556,0.210486796,0.044304691,0,1,1,1
32,0.004856053,0.253085931,1,5,100,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.047096774,0.01765411,0.000821214,0.000396585,0.294736842,0.231578947,0.2,0.294210526,1,0,0.593157895,0,0.705789474,0.733947368,0.237772908,0.021052632,0.056535956,1,1,0,0.368421053,0.010526316,0,0.626210526,0.246094457,0.060562482,0.042105263,1,0.373789474,0.246094457,0.060562482,0,1,1,1
33,0.000231241,0.066606139,1,1,24,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.042580645,0.025260354,0.016311265,0.000182628,0.284210526,0.221052632,0.168421053,0.254631579,1,0,0.545,0.2,0.745368421,0.768941176,0.19963024,0,0.039852233,1,1,0,0.294736842,0,0,0.676315789,0.176223857,0.031054848,0.031578947,1,0.323684211,0.176223857,0.031054848,0,1,1,1
34,0.000693722,0.145325826,1,2,50,1,38.5,38.5,0.313362274,0,95,1482.25,19.25,0.074193548,0.02207076,0.004838889,0.00013997,0.673684211,0.578947368,0.463157895,0.114631579,1,0,0.587777778,0.29,0.885368421,0.916511628,0.16620096,0,0.027622759,1,1,0,0.694736842,0.010526316,0,0.800842105,0.214896123,0.046180343,0.010526316,1,0.199157895,0.214896123,0.046180343,0,1,1,1
35,0.003006128,0.299297481,1,4,100,1,39.5,39.5,0.288934379,0,95,1560.25,19.75,0.074193548,0.012653694,0.035150617,0.00107891,0.368421053,0.284210526,0.252631579,0.187789474,1,0,0.585,0.24,0.812210526,0.833103448,0.170609921,0,0.029107745,1,1,0,0.431578947,0,0,0.751157895,0.151843847,0.023056554,0.010526316,1,0.248842105,0.151843847,0.023056554,0,1,1,1
36,0.001618684,0.129219363,1,3,54,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.078387097,0.011603954,0.006902867,0.000989968,0.284210526,0.2,0.157894737,0.246,1,0,0.634736842,0.24,0.754,0.783815789,0.187220107,0,0.035051368,1,1,0,0.336842105,0,0,0.675578947,0.214817993,0.04614677,0.010526316,1,0.324421053,0.214817993,0.04614677,0,1,1,1
37,0.000924962,0,1,2,58,1,43.5,43.5,0.174578023,0,95,1892.25,21.75,0.012580645,0.0115923,0.035116667,0.000110159,0.442105263,0.368421053,0.315789474,0.167894737,1,0,0.5375,0.24,0.832105263,0.845054945,0.163223416,0,0.026641884,1,1,0,0.547368421,0,0,0.795789474,0.147502571,0.021757008,0,1,0.204210526,0.147502571,0.021757008,0,1,1,1
38,0.006474737,0.208587293,1,6,90,1,23.5,23.5,0.565207805,0.565207805,95,552.25,11.75,0.03516129,0.016588137,0.006001739,0.000184614,0.326315789,0.252631579,0.210526316,0.257894737,1,0,0.594583333,0.24,0.742105263,0.791971831,0.203329625,0,0.041342936,1,1,0,0.273684211,0,0,0.646105263,0.195874797,0.038366936,0.031578947,1,0.353894737,0.195874797,0.038366936,0,1,1,1
39,0.003006128,0.216222586,1,4,84,1,31.5,31.5,0.453373735,0.453373735,95,992.25,15.75,0.072903226,0.025763996,0.00338327,0.000338304,0.157894737,0.094736842,0.073684211,0.312736842,1,0,0.531875,0.26,0.687263158,0.718734177,0.18290315,0,0.033453562,1,1,0,0.231578947,0,0,0.646421053,0.181670122,0.033004033,0.021052632,1,0.353578947,0.181670122,0.033004033,0,1,1,1
40,0.002081165,0,1,3,84,1,41.5,41.5,0.235569589,0,95,1722.25,20.75,0.058709677,0.016782102,0.008335802,0.000636068,0.652631579,0.610526316,0.505263158,0.099052632,1,0,0.65,0.39,0.900947368,0.917865169,0.143454183,0,0.020579102,1,1,0,0.715789474,0,0,0.833473684,0.177709215,0.031580565,0.021052632,1,0.166526316,0.177709215,0.031580565,0,1,1,1
