,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,HAC,MR,NA,NONE,SP,WC,dataset_id
415,0.005461038,0.077698383,1,4,20,1,6.5,6.5,0.675292287,0.675292287,69,42.25,3.25,0.043478261,0.024801512,0.001983471,0.002064472,0.043478261,0.043478261,0.043478261,0.501449275,1,1,0.5,0.2,0.498550725,0.497560976,0.247006867,0,0.061012392,0.072463768,0,0,0.524492754,0.159669371,0.025494308,0.231884058,1,0.475507246,0.159669371,0.025494308,0,0,1,0,0,1,1,2
416,0.001680319,0.072126014,1,2,18,1,12.5,12.5,0.625992428,0.625992428,69,156.25,6.25,0.095652174,0.022835539,0.01143753,0.000768935,0,0,0,0.373913043,0.8,1,0.436363636,0.2,0.426086957,0.421276596,0.217796723,0,0.047435413,0.057971014,0,0,0.503333333,0.162218913,0.026314976,0.304347826,1,0.496666667,0.162218913,0.026314976,0,0,1,0,0,1,1,2
417,0.001836547,0.01662122,0,0,0,1,4,4,0.685782896,0.685782896,66,16,2,0.118181818,0.019752066,0.001639372,0.002858704,0.03030303,0.03030303,0.03030303,0.575757576,1,1,0.448275862,0.2,0.424242424,0.405405405,0.234882695,0,0.055169881,0.106060606,0,0,0.524090909,0.169535705,0.028742355,0.227272727,1,0.475909091,0.169535705,0.028742355,0,0,1,0,0,1,1,2
418,0.005461038,0.145741626,1,4,36,1,13.5,13.5,0.618987925,0.618987925,71,182.25,6.75,0.008695652,0.003931947,0.000798422,8.47E-05,0.084507042,0.084507042,0.084507042,0.473239437,1,1,0.536363636,0.2,0.526760563,0.52244898,0.235544169,0,0.055481055,0.211267606,0,0,0.511690141,0.205515401,0.04223658,0.23943662,1,0.488309859,0.205515401,0.04223658,0,0,1,0,0,1,1,2
419,0.001260239,0.054824643,0,2,14,1,3.5,3.5,0.688279129,0.688279129,71,12.25,1.75,0.086956522,0.032362949,0.00024578,0.005178886,0.028169014,0.028169014,0.028169014,0.529577465,1,1,0.49375,0.2,0.470422535,0.451282051,0.225422524,0,0.050815314,0.112676056,0,0,0.512957746,0.163081198,0.026595477,0.197183099,1,0.487042254,0.163081198,0.026595477,0,1,0,1,0,0,0,2
420,0.001260239,0.02287374,0,2,6,1,3,3,0.6894692,0.6894692,70,9,1.5,0.104347826,0.016332703,0.00933873,4.91E-05,0.014285714,0.014285714,0.014285714,0.511428571,1,1,0.53125,0.2,0.488571429,0.452631579,0.218136823,0,0.047583673,0.071428571,0,0,0.512,0.158363055,0.025078857,0.242857143,1,0.488,0.158363055,0.025078857,0,0,1,0,0,1,1,2
421,0.006721277,0.110651786,0,4,28,1,6,6,0.678380473,0.678380473,70,36,3,0.130434783,0.000604915,0.00642185,0.002344722,0.028571429,0.028571429,0.028571429,0.5,1,1,0.510344828,0.2,0.5,0.492682927,0.226147866,0,0.051142857,0.157142857,0,0,0.509285714,0.189060243,0.035743776,0.242857143,1,0.490714286,0.189060243,0.035743776,0,0,1,0,0,1,1,2
422,0.010501995,0.118237212,1,5,30,1,11.5,11.5,0.639718902,0.639718902,71,132.25,5.75,0.156521739,0.020718336,0.001703515,0.005882099,0.042253521,0.042253521,0.042253521,0.498591549,1,0,0.475,0.2,0.501408451,0.514893617,0.239420049,0,0.05732196,0.197183099,0,0,0.563802817,0.176622189,0.031195398,0.295774648,1,0.436197183,0.176622189,0.031195398,0,0,0,1,1,0,0,2
423,0.00042008,0.061549428,1,1,14,1,20.5,20.5,0.515631318,0.515631318,71,420.25,10.25,0.069565217,0.006956522,0.001666667,0.002791667,0.042253521,0.042253521,0.042253521,0.498591549,1,1,0.546666667,0.2,0.501408451,0.489285714,0.224858615,0,0.050561397,0.056338028,0,0,0.551267606,0.161296941,0.026016703,0.267605634,1,0.448732394,0.161296941,0.026016703,0,0,1,0,0,1,1,2
424,0.007330247,0.127335784,1,5,35,1,10.5,10.5,0.651179342,0.651179342,73,110.25,5.25,0.025,0.033402778,0.000945949,2.86E-05,0.054794521,0.054794521,0.054794521,0.501369863,1,1,0.523076923,0.2,0.498630137,0.485106383,0.236697108,0,0.056025521,0.109589041,0,0,0.52630137,0.181534606,0.032954813,0.260273973,1,0.47369863,0.181534606,0.032954813,0,1,0,1,0,0,0,2
425,0.000459137,0.029990414,1,1,7,1,10,10,0.646503652,0.646503652,66,100,5,0.054545455,0.023471074,0.003464399,0.001684225,0.045454545,0.045454545,0.045454545,0.524242424,1,1,0.495652174,0.2,0.475757576,0.465116279,0.230322966,0,0.053048669,0.090909091,0,0,0.507424242,0.169019549,0.028567608,0.303030303,1,0.492575758,0.169019549,0.028567608,0,0,1,0,0,1,1,2
426,0.008821676,0.118237212,0,5,30,1,5,5,0.682908105,0.682908105,70,25,2.5,0.139130435,0.022079395,0.006858942,0.004691358,0.057142857,0.057142857,0.057142857,0.491428571,1,0,0.506666667,0.2,0.508571429,0.51,0.243041946,0,0.059069388,0.1,0,0,0.506,0.178840711,0.031984,0.228571429,1,0.494,0.178840711,0.031984,0,0,0,1,1,0,0,2
427,0.005461038,0.077698383,0,4,20,1,5.5,5.5,0.680385385,0.680385385,69,30.25,2.75,0.069565217,0.012400756,0.0003455,0.001431573,0.043478261,0.043478261,0.043478261,0.539130435,1,1,0.475862069,0.2,0.460869565,0.45,0.221469003,0,0.049048519,0.086956522,0,0,0.50826087,0.165380164,0.027350599,0.231884058,1,0.49173913,0.165380164,0.027350599,0,0,1,0,0,1,1,2
428,0.001260239,0.038525773,1,2,10,1,7.5,7.5,0.669327963,0.669327963,69,56.25,3.75,0.069565217,0.015425331,0.012741047,0.001009877,0.014492754,0.014492754,0.014492754,0.536231884,1,1,0.466666667,0.2,0.463768116,0.461904762,0.22196162,0,0.049266961,0.144927536,0,0,0.537971014,0.171950277,0.029566898,0.246376812,1,0.462028986,0.171950277,0.029566898,0,0,1,0,0,1,1,2
429,0.009641873,0.107194562,0,4,24,1,4,4,0.686210712,0.686210712,68,16,2,0.027272727,0.020826446,0.001872664,0.000304561,0.029411765,0.029411765,0.029411765,0.473529412,1,0,0.5,0.2,0.526470588,0.547368421,0.216671103,0,0.046946367,0.102941176,0,0,0.534852941,0.175972029,0.030966155,0.264705882,1,0.465147059,0.175972029,0.030966155,0,0,0,1,1,0,0,2
430,0.003213958,0.231323792,1,3,45,1,23.5,23.5,0.421412422,0,67,552.25,11.75,0.027272727,0.026446281,0.001666667,0.000220576,0.074626866,0.074626866,0.074626866,0.43880597,1,1,0.6,0.2,0.56119403,0.554385965,0.237496409,0,0.056404544,0.179104478,0,0,0.578358209,0.200101445,0.040040588,0.179104478,1,0.421641791,0.200101445,0.040040588,0,0,1,0,0,1,1,2
431,0.004535147,0.084638516,1,3,18,1,8.5,8.5,0.658545014,0.658545014,65,72.25,4.25,0.076190476,0.015963719,0.005535714,0.005302366,0.046153846,0.046153846,0.046153846,0.498461538,1,1,0.55,0.2,0.501538462,0.473170732,0.22222117,0,0.049382249,0.153846154,0,0,0.522923077,0.193364726,0.037389917,0.276923077,1,0.477076923,0.193364726,0.037389917,0,0,1,0,0,1,1,2
432,0.007981516,0.25887813,1,5,60,1,19,19,0.537544412,0.537544412,70,361,9.5,0.043478261,0.01905482,0.015061728,0.002406767,0.085714286,0.085714286,0.085714286,0.448571429,1,1,0.5875,0.2,0.551428571,0.540740741,0.251704394,0,0.063355102,0.271428571,0,0,0.566857143,0.230022004,0.052910122,0.142857143,1,0.433142857,0.230022004,0.052910122,0,0,1,0,0,1,1,2
433,0.004266667,0.092976483,1,4,28,1,10,10,0.658109988,0.658109988,76,100,5,0.12,0.01856,0.001791436,0.002772688,0.013157895,0.013157895,0.013157895,0.521052632,1,1,0.514285714,0.2,0.478947368,0.458333333,0.207944698,0,0.043240997,0.131578947,0,0,0.513815789,0.174257576,0.030365703,0.276315789,1,0.486184211,0.174257576,0.030365703,0,1,0,1,0,0,0,2
434,0.002940559,0.152466411,1,3,36,1,17,17,0.570047171,0.570047171,70,289,8.5,0.086956522,0.035387524,0.001688889,0.004850849,0.114285714,0.114285714,0.114285714,0.445714286,1,1,0.566666667,0.2,0.554285714,0.55,0.266557801,0,0.071053061,0.2,0,0,0.590857143,0.195701981,0.038299265,0.128571429,1,0.409142857,0.195701981,0.038299265,0,0,1,0,0,1,1,2
435,0.0095742,0.14313858,1,5,30,1,10.5,10.5,0.640009748,0.640009748,65,110.25,5.25,0.076190476,0.019047619,0.004691358,0.000535802,0.030769231,0.030769231,0.030769231,0.443076923,1,0,0.481818182,0.2,0.556923077,0.595348837,0.239209744,0,0.057221302,0.2,0,0,0.581538462,0.189113159,0.035763787,0.215384615,1,0.418461538,0.189113159,0.035763787,0,0,0,1,1,0,0,2
436,0.00137741,0.069529156,1,2,16,1,13,13,0.61815611,0.61815611,68,169,6.5,0.045454545,0.010991736,0.007083447,0.000418381,0.102941176,0.102941176,0.102941176,0.464705882,1,0,0.495238095,0.2,0.535294118,0.553191489,0.248385792,0,0.061695502,0.235294118,0,0,0.618823529,0.188246783,0.035436851,0.220588235,1,0.381176471,0.188246783,0.035436851,0,0,0,1,1,0,0,2
437,0.012855831,0.214869925,1,6,48,1,12.5,12.5,0.621819852,0.621819852,67,156.25,6.25,0.072727273,0.011983471,0.000498889,0.002057317,0.044776119,0.044776119,0.044776119,0.459701493,1,0,0.523809524,0.2,0.540298507,0.547826087,0.229249067,0,0.052555135,0.223880597,0,0,0.586567164,0.200458819,0.040183738,0.208955224,1,0.413432836,0.200458819,0.040183738,0,0,0,1,1,0,0,2
438,0.006721277,0.077698383,0,4,20,1,3.5,3.5,0.688279129,0.688279129,71,12.25,1.75,0.086956522,0.01905482,0.001078421,0.001817883,0.014084507,0.014084507,0.014084507,0.523943662,1,0,0.46875,0.2,0.476056338,0.482051282,0.221050494,0,0.048863321,0.056338028,0,0,0.527605634,0.160890697,0.025885816,0.169014085,1,0.472394366,0.160890697,0.025885816,0,0,0,1,1,0,0,2
439,0.002488889,0.059060343,1,3,18,1,9.5,9.5,0.660705933,0.660705933,75,90.25,4.75,0.024,0.030592,0.005353663,0.002815754,0.093333333,0.093333333,0.093333333,0.405333333,1,0,0.564285714,0.2,0.594666667,0.612765957,0.230878515,0,0.053304889,0.28,0,0,0.541066667,0.225587076,0.050889529,0.146666667,1,0.458933333,0.225587076,0.050889529,0,0,0,1,1,0,0,2
440,0,0,0,0,0,1,1.5,1.5,0.655481774,0.655481774,11,2.25,0.75,0.333333333,0.026666667,0.027654321,0.022469136,0.090909091,0.090909091,0.090909091,0.454545455,1,1,0.55,0.2,0.545454545,0.542857143,0.192418277,0,0.037024793,0.090909091,0,0,0.581818182,0.148128825,0.021942149,0.272727273,1,0.418181818,0.148128825,0.021942149,0,1,0,1,0,0,0,2
441,0.024691358,0,0,1,2,1,1.5,1.5,0.655481774,0.655481774,11,2.25,0.75,0.066666667,0.017777778,0.035555556,0.002222222,0,0,0,0.181818182,0.8,0,0.5,0.4,0.618181818,0.685714286,0.133608531,0,0.01785124,0.181818182,0,0,0.64,0.092047419,0.008472727,0,1,0.36,0.092047419,0.008472727,0,0,0,1,0,1,0,2
442,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.066666667,0.026666667,0.00691358,0.004691358,0.181818182,0.181818182,0.181818182,0.2,1,0,0.6,0.6,0.8,0.82,0.120604538,0,0.014545455,0.363636364,0,0,0.742727273,0.153391413,0.023528926,0,0.909090909,0.257272727,0.153391413,0.023528926,0,0,0,1,1,0,0,2
443,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.266666667,0.053333333,0.011851852,0.011851852,0,0,0,0.218181818,0.8,1,0.6,0.2,0.581818182,0.58,0.199171839,0,0.039669421,0,0,0,0.594545455,0.083814041,0.007024793,0.272727273,0.909090909,0.405454545,0.083814041,0.007024793,0,0,1,0,0,1,1,2
444,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.2,0.017777778,0.00691358,0.00691358,0.454545455,0.454545455,0.454545455,0.163636364,1,0,0.836363636,0.4,0.836363636,0.836363636,0.187193275,0,0.035041322,0.818181818,0,0,0.88,0.100543975,0.010109091,0.090909091,1,0.12,0.100543975,0.010109091,0,0,1,0,0,1,1,2
445,0.024691358,0,0,1,2,1,0,0,0.693147181,0.693147181,10,0,0,0.133333333,0.106666667,0.035555556,0.002222222,0.1,0.1,0.1,0.42,1,1,0.56,0.2,0.58,0.56,0.227156334,0,0.0516,0.2,0,0,0.515,0.230271579,0.053025,0.1,1,0.485,0.230271579,0.053025,0,0,0,1,0,1,0,2
446,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.266666667,0.008888889,0.012839506,0.012839506,0.3,0.3,0.3,0.24,1,0,0.6,0.6,0.76,0.8,0.174355958,0,0.0304,0.7,0,0,0.81,0.1356466,0.0184,0,1,0.19,0.1356466,0.0184,0,1,1,0,0,0,1,2
447,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.266666667,0.053333333,0.011851852,0.011851852,0.2,0.2,0.2,0.32,1,1,0.8,0.4,0.68,0.666666667,0.203960781,0,0.0416,0.3,0,0,0.67,0.196468827,0.0386,0.1,0.9,0.33,0.196468827,0.0386,0,1,0,1,0,0,0,2
448,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.2,0.053333333,0.008888889,0.015555556,0.1,0.1,0.1,0.42,1,0,0.466666667,0.4,0.58,0.628571429,0.188679623,0,0.0356,0.2,0,0,0.5,0.196214169,0.0385,0.2,1,0.5,0.196214169,0.0385,0,0,0,1,1,0,0,2
449,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.053333333,0.000987654,0.004691358,0.4,0.4,0.4,0.18,1,0,0.8,0.4,0.82,0.822222222,0.188679623,0,0.0356,0.8,0,0,0.795,0.168002976,0.028225,0.1,0.9,0.205,0.168002976,0.028225,0,0,0,1,1,0,0,2
450,0.024691358,0,0,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.333333333,0.026666667,0.020740741,0.020740741,0.2,0.2,0.2,0.3,1,0,0.6,0.4,0.7,0.725,0.184390889,0,0.034,0.4,0,0,0.635,0.237749869,0.056525,0.1,0.9,0.365,0.237749869,0.056525,0.1,0,0,1,1,0,0,2
451,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.266666667,0.017777778,0.042469136,0.022469136,0.1,0.1,0.1,0.34,1,0,0.466666667,0.4,0.66,0.742857143,0.200997512,0,0.0404,0.5,0,0,0.74,0.147986486,0.0219,0.2,1,0.26,0.147986486,0.0219,0,0,0,1,0,1,0,2
452,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.333333333,0.026666667,0.026666667,0.035555556,0.2,0.2,0.2,0.32,1,0,0.6,0.4,0.68,0.714285714,0.203960781,0,0.0416,0.3,0,0,0.63,0.213541565,0.0456,0.1,1,0.37,0.213541565,0.0456,0,0,0,1,1,0,0,2
453,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0.333333333,0.008888889,0.00691358,0.030617284,0,0,0,0.26,0.8,1,0.65,0.4,0.54,0.466666667,0.156204994,0,0.0244,0,0,0,0.52,0.09,0.0081,0.5,1,0.48,0.09,0.0081,0,0,1,0,0,1,1,2
454,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0.066666667,0.026666667,0.003950617,0.001728395,0,0,0,0.28,0.8,0,0.5,0.4,0.52,0.533333333,0.132664992,0,0.0176,0.1,0,0,0.58,0.16,0.0256,0.2,1,0.42,0.16,0.0256,0,0,0,1,1,0,0,2
455,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.053333333,0.011851852,0.005185185,0.1,0.1,0.1,0.4,1,0,0.4,0.4,0.6,0.622222222,0.178885438,0,0.032,0.1,0,0,0.56,0.15132746,0.0229,0.2,0.9,0.44,0.15132746,0.0229,0,0,0,1,1,0,0,2
456,0.024691358,0,0,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.133333333,0.017777778,0.00691358,0.003209877,0,0,0,0.1,0.6,0,0.5,0.2,0.5,0.5,0.134164079,0,0.018,0.1,0,0,0.645,0.1439618,0.020725,0.2,1,0.355,0.1439618,0.020725,0,0,1,0,0,1,1,2
457,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0,0.026666667,0.00691358,0.001728395,0,0,0,0.28,0.8,0,0.466666667,0.4,0.52,0.542857143,0.132664992,0,0.0176,0,0,0,0.56,0.076811457,0.0059,0.1,1,0.44,0.076811457,0.0059,0,0,0,1,1,0,0,2
458,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.097777778,0.003950617,0.003950617,0.090909091,0.090909091,0.090909091,0.381818182,1,0,0.618181818,0.2,0.618181818,0.618181818,0.199171839,0,0.039669421,0.272727273,0,0,0.704545455,0.137269717,0.018842975,0.090909091,1,0.295454545,0.137269717,0.018842975,0,0,1,0,0,1,1,2
459,0,0,0,0,0,1,0.5,0.5,0.689009238,0.689009238,11,0.25,0.25,0.066666667,0,0.00691358,0.000246914,0,0,0,0.072727273,0.6,0,0.52,0.4,0.527272727,0.533333333,0.096209139,0,0.009256198,0,0,0,0.536363636,0.093154098,0.008677686,0.090909091,1,0.463636364,0.093154098,0.008677686,0,0,0,1,1,0,0,2
460,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.026666667,0.002962963,0.002962963,0.272727273,0.272727273,0.272727273,0.218181818,1,0,0.781818182,0.6,0.781818182,0.781818182,0.158505416,0,0.025123967,0.363636364,0,0,0.727272727,0.145170177,0.02107438,0,1,0.272727273,0.145170177,0.02107438,0,0,1,0,0,1,1,2
461,0,0,1,0,0,1,6,-6,0,0,12,36,3,0.2,0.02,0.007222222,0.007222222,0.416666667,0.416666667,0.416666667,0.166666667,1,0,0.833333333,0.6,0.833333333,0.833333333,0.159861051,0,0.025555556,0.75,0,0,0.825,0.133759735,0.017891667,0,1,0.175,0.133759735,0.017891667,0,0,1,0,0,1,1,2
462,0.002000616,0.140171802,1,4,88,1,32,32,0.526018339,0.526018339,114,1024,16,0.057894737,0.012936288,0.001066667,0.000648788,0.035087719,0.035087719,0.035087719,0.503508772,1,0,0.44,0.2,0.496491228,0.512359551,0.238757685,0,0.057005232,0.140350877,0,0,0.549035088,0.182617274,0.033349069,0.210526316,1,0.450964912,0.182617274,0.033349069,0,0,0,1,1,0,0,2
463,0.006687243,0.077648898,1,2,24,1,12,12,0.669152998,0.669152998,110,144,6,0.094444444,0.037685185,0.005922296,5.62E-05,0.081818182,0.081818182,0.081818182,0.432727273,1,0,0.51627907,0.2,0.567272727,0.6,0.250856384,0,0.062928926,0.254545455,0,0,0.528636364,0.22735026,0.05168814,0.209090909,1,0.471363636,0.22735026,0.05168814,0,0,0,1,1,0,0,2
464,0.000181406,0.003269762,0,1,2,1,0.5,0.5,0.693103508,0.693103508,107,0.25,0.25,0.017142857,0.026383673,0.000350032,0.000224187,0.018691589,0.018691589,0.018691589,0.558878505,1,1,0.449056604,0.2,0.441121495,0.433333333,0.216580593,0,0.046907153,0.102803738,0,0,0.514953271,0.181217966,0.032839951,0.205607477,1,0.485046729,0.181217966,0.032839951,0,0,1,0,0,1,0,2
465,0.002638889,0.208080867,1,5,135,1,40,40,0.450561209,0.450561209,120,1600,20,0.07,0.0125,0.006717057,0.000403666,0.133333333,0.133333333,0.133333333,0.39,1,0,0.43,0.2,0.61,0.646,0.268141754,0,0.0719,0.325,0,0,0.64975,0.213445787,0.045559104,0.15,1,0.35025,0.213445787,0.045559104,0,0,0,1,1,0,0,2
466,0.000171468,0.004641599,0,1,3,1,0.5,0.5,0.693105096,0.693105096,109,0.25,0.25,0.066666667,0.020740741,0.003270257,0.000199508,0.055045872,0.055045872,0.055045872,0.480733945,1,0,0.492592593,0.2,0.519266055,0.545454545,0.249945706,0,0.062472856,0.201834862,0,0,0.533669725,0.221739001,0.049168184,0.174311927,1,0.466330275,0.221739001,0.049168184,0,0,0,1,0,1,0,2
467,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,6.94E-18,0.003950617,0.018765432,0.1,0.1,0.1,0.42,1,1,0.6,0.2,0.58,0.577777778,0.188679623,0,0.0356,0.1,0,0,0.636,0.146846859,0.021564,0.1,0.9,0.364,0.146846859,0.021564,0,0,1,0,0,1,1,2
468,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.2,0.097777778,0.060246914,0.012098765,0.1,0.1,0.1,0.44,1,1,0.7,0.2,0.56,0.525,0.215406592,0,0.0464,0,0,0,0.535,0.092330927,0.008525,0.1,1,0.465,0.092330927,0.008525,0,0,1,0,0,1,1,2
469,0.024691358,0,0,1,2,1,0,0,0.693147181,0.693147181,10,0,0,0.066666667,0,0.008888889,0.002222222,0,0,0,0.1,0.6,1,0.44,0.4,0.5,0.44,0.1,0,0.01,0,0,0,0.516,0.097077289,0.009424,0.3,1,0.484,0.097077289,0.009424,0,1,0,0,0,1,1,2
470,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.133333333,0.026666667,0.011851852,0.011851852,0.4,0.4,0.4,0.16,1,0,0.6,0.6,0.84,0.866666667,0.149666295,0,0.0224,0.9,0,0,0.849,0.130034611,0.016909,0,0.9,0.151,0.130034611,0.016909,0.1,0,0,1,1,0,0,2
471,0.024691358,0,0,1,2,1,0,0,0.693147181,0.693147181,10,0,0,0.2,0.053333333,0.026666667,0.015555556,0.1,0.1,0.1,0.44,1,0,0.6,0.2,0.56,0.6,0.195959179,0,0.0384,0,0,0,0.51,0.13,0.0169,0.1,1,0.49,0.13,0.0169,0,1,0,1,0,0,1,2
472,0,0,1,0,0,1,5,-5,0,0,10,25,2.5,0.066666667,0.017777778,0.000987654,0.000987654,0.1,0.1,0.1,0.24,1,0,0.76,0.6,0.76,0.76,0.12,0,0.0144,0.3,0,0,0.725,0.13245754,0.017545,0,1,0.275,0.13245754,0.017545,0,0,1,0,0,1,1,2
473,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0.133333333,0.053333333,0.008888889,0.015555556,0.1,0.1,0.1,0.4,1,1,0.7,0.4,0.6,0.533333333,0.154919334,0,0.024,0.2,0,0,0.63,0.164620776,0.0271,0,1,0.37,0.164620776,0.0271,0,0,1,0,0,1,1,2
474,0,0,1,0,0,1,5,-5,0,0,10,25,2.5,0.333333333,0,0.020740741,0.020740741,0.3,0.3,0.3,0.2,1,0,0.8,0.6,0.8,0.8,0.154919334,0,0.024,0.5,0,0,0.787,0.124181319,0.015421,0,1,0.213,0.124181319,0.015421,0,0,1,0,0,1,1,2
475,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.133333333,0.017777778,0.008888889,0.006666667,0,0,0,0.26,0.8,0,0.6,0.4,0.54,0.6,0.128062485,0,0.0164,0.2,0,0,0.522,0.218439923,0.047716,0.3,1,0.478,0.218439923,0.047716,0,1,0,0,0,1,1,2
476,0,0,0,0,0,1,0,0,0.693147181,0.693147181,10,0,0,0.066666667,0,0.002962963,0.000740741,0,0,0,0.08,0.6,1,0.48,0.4,0.52,0.48,0.09797959,0,0.0096,0,0,0,0.543,0.073763134,0.005441,0.2,1,0.457,0.073763134,0.005441,0,1,0,0,0,1,1,2
477,0,0,1,0,0,1,5,-5,0,0,10,25,2.5,0.133333333,0.026666667,0.003950617,0.003950617,0.3,0.3,0.3,0.18,1,0,0.82,0.6,0.82,0.82,0.14,0,0.0196,0.6,0,0,0.805,0.136839322,0.018725,0,1,0.195,0.136839322,0.018725,0,0,1,0,0,1,1,2
478,0.00922722,0.145821504,0,8,80,1,5.5,5.5,0.687433585,0.687433585,103,30.25,2.75,0.047058824,0.016470588,0.000606988,0.004544483,0.067961165,0.067961165,0.067961165,0.466019417,1,1,0.582608696,0.2,0.533980583,0.494736842,0.246747148,0,0.060884155,0.203883495,0,0,0.500776699,0.217531113,0.047319785,0.194174757,1,0.499223301,0.217531113,0.047319785,0,0,1,0,0,1,1,2
479,0.005713703,0.127766204,1,6,66,1,16,16,0.641035478,0.641035478,100,256,8,0.054545455,0.025123967,0.002632801,0.000645353,0.02,0.02,0.02,0.554,1,1,0.505882353,0.2,0.446,0.415151515,0.229529954,0,0.052684,0.13,0,0,0.5088,0.199746239,0.03989856,0.19,1,0.4912,0.199746239,0.03989856,0,0,1,0,0,1,1,2
480,0.005382545,0.156754517,1,6,84,1,21.5,21.5,0.603277914,0.603277914,103,462.25,10.75,0.041176471,0.022871972,0.003333379,0.002563115,0.019417476,0.019417476,0.019417476,0.524271845,1,0,0.393333333,0.2,0.475728155,0.509589041,0.244737236,0,0.059896314,0.155339806,0,0,0.528543689,0.205956955,0.042418268,0.203883495,1,0.471456311,0.205956955,0.042418268,0,0,0,1,1,0,0,2
481,0.00244873,0.05249507,1,4,28,1,10.5,10.5,0.671373152,0.671373152,101,110.25,5.25,0.060606061,0.018438935,0.000259318,0.000961653,0.069306931,0.069306931,0.069306931,0.465346535,1,1,0.54,0.2,0.534653465,0.531147541,0.238989475,0,0.057115969,0.138613861,0,0,0.502475248,0.199064177,0.039626546,0.158415842,1,0.497524752,0.199064177,0.039626546,0,1,0,1,0,0,0,2
482,0.000217014,0.009849625,0,1,5,1,1,1,0.69293892,0.69293892,98,1,0.5,0.0375,0.0303125,0.001914969,0.001062212,0.030612245,0.030612245,0.030612245,0.536734694,1,1,0.508333333,0.2,0.463265306,0.42,0.236637911,0,0.055997501,0.132653061,0,0,0.52244898,0.190086238,0.036132778,0.204081633,1,0.47755102,0.190086238,0.036132778,0,0,1,0,0,1,0,2
483,0.002604167,0.064227833,0,4,32,1,0,0,0.693147181,0.693147181,96,0,0,0.0875,0.014375,0.001039506,0.002193387,0.041666667,0.041666667,0.041666667,0.485416667,1,0,0.516666667,0.2,0.514583333,0.516666667,0.247899159,0,0.061453993,0.125,0,0,0.502708333,0.198806225,0.039523915,0.135416667,1,0.497291667,0.198806225,0.039523915,0,0,0,1,1,0,0,2
484,0.000192234,0.005205365,1,1,3,1,4.5,4.5,0.689324794,0.689324794,103,20.25,2.25,0.076470588,0.018823529,0.009076543,0.009263728,0.087378641,0.087378641,0.087378641,0.446601942,1,1,0.65106383,0.2,0.553398058,0.471428571,0.25725041,0,0.066177774,0.223300971,0,0,0.531650485,0.223654975,0.050021548,0.174757282,1,0.468349515,0.223654975,0.050021548,0,1,0,1,0,0,1,2
